Datetime,Dew Point (C),H2S (ppb),Humidity (%),NO2 (ppb),O3 (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temp (C)
2022-04-12 17:12:25,4.46,19.77,34.97,17.16,53.96,3.0,3.9,6.2,20.47
2022-04-12 17:07:27,4.7,29.08,35.19,19.83,53.66,3.19,4.12,8.46,20.64
2022-04-12 17:02:24,3.97,28.38,33.12,18.3,55.71,2.74,3.47,5.65,20.79
2022-04-12 16:57:27,2.19,22.53,29.18,15.68,55.19,2.32,3.06,6.77,20.81
2022-04-12 16:52:26,0.48,10.42,25.54,10.43,56.76,2.63,3.39,8.11,20.98
2022-04-12 16:47:24,0.39,10.02,25.04,2.7,64.72,2.47,3.16,5.83,21.19
2022-04-12 16:42:27,0.76,8.63,23.54,8.01,56.65,2.7,3.48,6.56,21.39
2022-04-12 16:37:24,0.43,3.94,23.81,5.83,56.93,2.62,3.35,5.79,21.46
2022-04-12 16:32:27,0.96,3.7,23.06,2.29,61.8,2.65,3.31,6.89,21.49
2022-04-12 16:27:27,0.01,0.8,23.72,4.37,57.08,2.89,3.67,7.53,21.63
2022-04-12 16:22:24,0.53,4.89,24.57,8.52,53.1,2.77,3.56,6.28,21.67
2022-04-12 16:17:27,0.82,7.81,25.3,7.03,56.63,2.7,3.38,5.76,21.53
2022-04-12 16:12:24,0.79,7.97,24.9,5.75,59.62,2.55,3.26,6.67,21.76
2022-04-12 16:07:27,0.71,6.2,24.91,8.64,53.95,2.81,3.53,6.56,21.65
2022-04-12 16:02:25,1.02,8.5,25.79,9.52,52.47,2.83,3.56,6.64,21.46
2022-04-12 15:57:28,0.88,8.87,24.99,7.58,58.08,2.94,3.71,6.92,21.81
2022-04-12 15:52:27,0.63,8.23,24.7,11.72,48.1,3.14,3.97,6.97,21.7
2022-04-12 15:47:25,0.8,3.17,22.07,8.51,53.02,2.62,3.44,6.23,21.85
2022-04-12 15:42:27,2.44,0.07,23.31,6.37,52.11,2.69,3.42,6.54,21.74
2022-04-12 15:37:26,1.07,1.54,22.97,4.35,56.23,2.53,3.27,5.85,21.47
2022-04-12 15:32:27,1.3,2.86,23.15,8.63,50.56,2.68,3.38,6.4,21.32
2022-04-12 15:27:26,1.34,2.69,22.18,9.2,50.14,2.92,3.72,6.82,21.26
2022-04-12 15:22:25,1.86,0.0,22.38,5.49,53.13,2.76,3.53,6.79,21.09
2022-04-12 15:17:26,0.41,2.94,22.58,5.77,54.76,2.71,3.47,7.79,20.78
2022-04-12 15:12:25,2.32,0.0,22.54,0.0,60.65,2.46,3.19,5.94,21.18
2022-04-12 15:07:27,1.91,0.57,22.51,7.07,51.71,2.71,3.41,6.36,20.81
2022-04-12 15:02:25,0.93,2.06,24.03,6.06,55.06,2.59,3.33,6.16,20.78
2022-04-12 14:57:28,1.03,2.09,23.02,4.58,57.62,2.66,3.41,5.98,20.79
2022-04-12 14:52:27,1.68,0.0,23.39,4.82,54.58,2.65,3.35,6.31,20.55
2022-04-12 14:47:25,1.89,0.0,23.85,1.26,59.09,2.75,3.42,6.24,20.91
2022-04-12 14:42:26,2.75,1.78,23.72,12.03,45.9,2.83,3.57,5.49,20.75
2022-04-12 14:37:25,1.81,2.13,23.76,9.43,50.22,2.74,3.51,6.92,20.81
2022-04-12 14:32:28,1.67,2.76,24.42,8.27,49.73,2.7,3.37,4.93,20.89
2022-04-12 14:27:27,0.75,1.09,25.58,2.5,57.0,2.63,3.44,5.65,21.27
2022-04-12 14:22:25,0.38,5.51,24.28,10.25,49.13,2.73,3.52,4.83,21.68
2022-04-12 14:17:26,0.19,6.12,24.0,3.0,57.05,2.39,3.13,4.92,21.65
2022-04-12 14:12:24,2.57,0.0,18.74,1.74,55.75,2.55,3.22,5.48,22.64
2022-04-12 14:07:26,3.19,0.0,18.81,0.7,49.65,2.54,3.16,5.3,22.34
2022-04-12 14:02:25,3.27,0.0,19.02,0.0,49.51,2.39,2.92,4.21,22.69
2022-04-12 13:57:28,3.31,0.0,17.45,0.0,50.93,2.41,2.92,5.18,22.28
2022-04-12 13:52:27,3.29,0.0,19.01,0.0,50.01,1.98,2.42,3.97,22.19
2022-04-12 13:47:25,3.28,0.0,19.65,0.0,50.36,2.22,2.69,3.66,21.76
2022-04-12 13:42:27,3.21,0.0,19.14,0.0,51.05,2.73,3.3,4.62,22.11
2022-04-12 13:37:24,3.3,0.0,19.67,0.0,49.92,2.04,2.51,3.6,21.71
2022-04-12 13:32:28,3.19,0.0,19.31,0.0,50.86,2.46,3.04,4.93,21.37
2022-04-12 13:27:26,3.23,0.0,19.74,0.0,49.95,2.49,3.05,6.04,21.26
2022-04-12 13:22:24,3.29,0.0,19.86,0.0,49.79,2.26,2.89,4.68,20.99
2022-04-12 13:17:27,3.29,0.0,19.27,0.0,49.02,2.02,2.56,3.99,21.37
2022-04-12 13:12:26,3.23,0.0,19.36,0.0,49.93,2.31,3.02,6.38,21.09
2022-04-12 13:07:26,3.29,0.0,19.71,0.0,49.4,1.97,2.45,3.54,20.76
2022-04-12 13:02:25,3.29,0.0,19.74,0.0,49.76,2.12,2.62,4.07,20.44
2022-04-12 12:57:28,3.11,0.0,19.45,0.0,51.54,2.08,2.64,3.84,20.24
2022-04-12 12:52:26,2.91,0.0,19.45,0.0,47.1,2.02,2.56,3.85,20.78
2022-04-12 12:47:25,3.28,0.0,19.19,0.0,48.54,2.23,2.77,3.98,20.44
2022-04-12 12:42:27,3.07,0.0,19.24,0.0,47.88,2.17,2.78,5.2,20.52
2022-04-12 12:37:24,3.04,0.0,20.01,0.0,47.58,2.18,2.75,3.74,20.42
2022-04-12 12:32:28,3.07,0.0,20.02,0.0,48.21,2.03,2.64,5.09,20.25
2022-04-12 12:27:27,3.04,0.0,20.18,0.0,48.13,2.01,2.5,3.98,19.84
2022-04-12 12:22:25,3.05,0.0,20.01,1.16,48.8,2.3,2.86,4.67,19.79
2022-04-12 12:17:27,2.88,0.0,20.37,0.03,47.92,1.96,2.51,4.52,19.29
2022-04-12 12:12:24,2.88,0.0,19.98,0.0,47.43,2.03,2.57,4.24,19.23
2022-04-12 12:07:26,2.65,0.0,20.96,0.0,45.79,1.86,2.45,4.59,19.55
2022-04-12 12:02:25,2.81,0.0,21.86,0.57,45.85,2.19,2.79,6.21,19.1
2022-04-12 11:57:28,2.81,0.0,21.49,0.68,45.97,2.29,2.93,5.07,18.78
2022-04-12 11:52:28,3.1,0.0,25.17,0.08,45.23,2.14,2.73,4.24,18.57
2022-04-12 11:47:24,4.01,0.0,23.93,9.16,36.11,4.01,4.91,7.27,18.44
2022-04-12 11:42:26,3.3,0.0,22.75,5.99,39.02,3.97,4.77,7.74,18.49
2022-04-12 11:37:24,3.16,0.0,23.2,4.32,40.93,2.98,3.57,5.0,18.17
2022-04-12 11:32:28,3.16,0.0,24.28,3.7,41.35,3.55,4.27,6.1,17.93
2022-04-12 11:27:27,3.09,0.0,26.5,6.95,36.77,4.18,5.05,7.47,17.53
2022-04-12 11:22:25,4.14,0.0,27.2,18.26,27.42,4.86,5.94,9.49,17.17
2022-04-12 11:17:27,3.79,0.0,26.36,13.52,30.88,4.39,5.4,8.85,16.8
2022-04-12 11:12:25,4.43,0.0,28.18,20.0,23.1,4.84,6.05,11.41,16.47
2022-04-12 11:07:28,4.12,0.0,27.47,18.65,24.46,4.99,6.17,10.13,16.21
2022-04-12 11:02:24,4.64,0.0,28.97,16.24,26.5,5.05,6.34,10.09,16.15
2022-04-12 10:57:28,4.97,0.0,27.69,20.09,21.56,5.31,6.7,12.19,16.15
2022-04-12 10:52:26,5.36,0.0,30.93,20.38,20.41,5.38,6.84,12.29,15.87
2022-04-12 10:47:25,5.37,0.0,30.93,22.21,18.69,5.9,7.65,15.83,15.67
2022-04-12 10:42:27,5.07,0.0,32.88,27.77,12.3,6.3,8.33,17.14,15.31
2022-04-12 10:37:25,5.06,0.0,32.55,29.11,11.2,6.61,8.59,18.56,15.06
2022-04-12 10:32:27,5.07,0.0,32.59,28.06,12.57,6.42,8.56,18.84,14.83
2022-04-12 10:27:26,5.25,0.0,31.95,27.93,13.53,6.69,8.7,16.99,14.95
2022-04-12 10:22:25,5.89,0.0,33.03,25.85,14.14,8.02,10.13,18.16,14.99
2022-04-12 10:17:27,5.34,0.0,35.03,27.41,12.33,8.58,10.66,17.51,14.7
2022-04-12 10:12:25,6.25,1.29,35.12,27.89,15.22,7.78,9.62,17.39,14.75
2022-04-12 10:07:27,5.8,0.0,30.37,25.86,18.65,6.33,7.95,13.83,14.78
2022-04-12 10:02:25,3.41,0.0,29.06,13.33,34.33,3.82,4.76,6.87,14.74
2022-04-12 09:57:28,3.31,0.0,29.37,7.28,40.16,2.91,3.58,5.46,14.41
2022-04-12 09:52:27,3.77,0.0,29.49,12.6,34.54,2.8,3.46,5.65,14.09
2022-04-12 09:47:26,2.95,0.0,30.04,5.97,43.57,2.59,3.18,4.5,13.78
2022-04-12 09:42:27,3.02,0.0,31.16,7.19,42.03,2.64,3.26,5.4,13.4
2022-04-12 09:37:25,2.97,0.0,31.02,6.94,43.31,2.39,2.96,4.87,13.07
2022-04-12 09:32:27,3.37,0.0,30.82,4.21,48.36,2.35,2.87,4.38,13.02
2022-04-12 09:27:26,3.37,0.0,30.99,3.35,48.28,2.42,3.01,5.78,12.94
2022-04-12 09:22:24,3.03,0.0,31.48,7.52,42.4,2.61,3.2,4.47,12.63
2022-04-12 09:17:27,3.0,0.0,32.57,6.06,44.79,2.59,3.22,5.09,12.39
2022-04-12 09:12:24,3.34,0.0,33.05,11.48,38.77,2.65,3.23,4.2,12.01
2022-04-12 09:07:27,3.24,0.0,33.14,9.6,41.34,2.6,3.23,4.4,11.72
2022-04-12 09:02:25,3.26,0.0,33.84,8.97,41.89,2.81,3.48,6.8,11.39
2022-04-12 08:57:27,3.93,0.0,34.58,12.77,37.74,2.68,3.31,5.58,11.04
2022-04-12 08:52:27,4.32,0.0,35.21,16.79,31.49,2.86,3.55,4.87,10.68
2022-04-12 08:47:25,3.94,0.0,36.18,13.68,36.11,2.66,3.35,5.81,10.43
2022-04-12 08:42:26,4.33,0.0,36.01,15.89,33.66,2.75,3.38,4.5,10.23
2022-04-12 08:37:25,4.31,0.0,36.23,18.02,29.78,3.05,3.77,5.5,10.02
2022-04-12 08:32:28,4.32,0.0,37.4,17.16,32.04,2.95,3.69,5.39,9.81
2022-04-12 08:27:26,4.55,0.0,37.67,15.92,34.0,2.59,3.18,4.47,9.62
2022-04-12 08:22:25,4.56,0.0,38.38,16.12,33.14,2.7,3.32,5.06,9.39
2022-04-12 08:17:27,4.74,0.0,39.6,25.0,25.03,2.92,3.64,5.66,9.11
2022-04-12 08:12:25,5.5,0.0,39.52,27.22,18.25,3.0,3.75,5.19,8.96
2022-04-12 08:07:26,5.46,0.0,39.87,31.64,14.24,3.27,4.24,7.48,8.77
2022-04-12 08:02:25,6.11,0.0,41.86,38.66,5.38,3.73,4.65,6.66,8.62
2022-04-12 07:57:28,4.16,2.24,42.78,47.19,0.0,4.95,6.18,10.37,8.44
2022-04-12 07:52:26,4.28,5.12,43.91,51.68,0.0,5.21,6.47,11.04,8.31
2022-04-12 07:47:25,4.26,16.62,43.76,60.59,0.0,5.98,7.95,14.01,8.15
2022-04-12 07:42:27,4.26,12.8,43.55,57.31,0.0,7.65,9.55,14.58,8.08
2022-04-12 07:37:25,4.21,10.81,43.63,55.34,0.0,5.64,7.1,10.29,8.04
2022-04-12 07:32:27,4.26,12.93,44.05,56.9,0.0,5.36,6.93,11.4,8.0
2022-04-12 07:27:27,4.26,11.84,42.97,57.44,0.0,5.5,7.45,12.85,7.98
2022-04-12 07:22:24,4.21,10.83,44.2,55.88,0.0,5.06,6.42,10.29,7.95
2022-04-12 07:17:27,4.26,15.33,42.9,60.02,0.0,5.17,6.94,14.11,8.01
2022-04-12 07:12:25,4.25,13.23,43.54,57.63,0.0,4.59,6.07,11.06,8.04
2022-04-12 07:07:27,4.14,14.55,42.2,59.46,0.0,4.67,6.14,10.58,8.07
2022-04-12 07:02:25,4.15,8.56,43.22,52.97,0.0,4.86,6.45,11.58,8.09
2022-04-12 06:57:28,4.25,15.83,42.8,57.02,0.0,6.63,8.87,16.12,8.14
2022-04-12 06:52:27,3.86,11.41,41.28,52.26,0.0,5.76,7.51,13.41,8.24
2022-04-12 06:47:24,4.3,4.3,41.26,46.18,0.0,3.76,4.85,6.97,8.29
2022-04-12 06:42:27,4.13,7.78,40.73,51.74,0.0,4.28,5.71,9.69,8.35
2022-04-12 06:37:25,5.75,0.0,40.39,36.72,7.14,3.7,4.63,6.77,8.42
2022-04-12 06:32:28,5.27,1.47,40.91,40.46,1.37,3.69,5.41,13.14,8.49
2022-04-12 06:27:27,4.3,6.48,40.28,48.28,0.0,4.02,4.93,6.88,8.55
2022-04-12 06:22:25,5.41,2.42,38.83,41.82,0.93,3.63,4.51,7.35,8.59
2022-04-12 06:17:27,4.97,2.85,40.33,39.34,2.51,3.7,4.7,6.76,8.65
2022-04-12 06:12:25,4.76,5.9,39.53,36.36,6.56,3.36,4.22,6.14,8.7
2022-04-12 06:07:27,5.41,1.39,39.11,33.7,10.45,3.15,3.98,5.48,8.77
2022-04-12 06:02:24,4.26,6.18,38.39,47.37,0.0,4.04,5.22,8.84,8.87
2022-04-12 05:57:28,4.83,1.48,37.25,35.35,9.77,3.94,4.94,7.69,8.94
2022-04-12 05:52:26,4.31,0.0,37.31,19.13,29.39,2.91,3.44,4.45,9.0
2022-04-12 05:47:25,4.07,0.33,37.46,16.1,32.88,3.71,4.74,8.46,9.08
2022-04-12 05:42:26,4.66,0.92,38.2,20.85,26.31,3.28,4.66,13.28,9.17
2022-04-12 05:37:25,5.05,1.66,36.45,31.58,12.95,3.19,3.93,6.04,9.23
2022-04-12 05:32:27,4.43,1.68,36.39,21.62,24.8,2.88,3.67,6.99,9.33
2022-04-12 05:27:28,4.35,0.15,36.65,21.06,26.15,2.83,3.44,4.6,9.47
2022-04-12 05:22:25,4.5,1.05,35.93,23.93,21.33,2.94,3.73,5.83,9.56
2022-04-12 05:17:26,4.34,0.0,35.7,10.43,41.58,2.59,3.08,3.72,9.61
2022-04-12 05:12:25,3.87,0.19,34.96,10.92,41.74,2.7,3.21,3.84,9.63
2022-04-12 05:07:27,3.82,0.0,34.65,10.91,42.71,2.66,3.18,4.15,9.68
2022-04-12 05:02:25,4.68,0.0,34.7,8.94,46.2,2.7,3.23,3.97,9.72
2022-04-12 04:57:28,4.84,0.0,34.54,8.67,47.77,2.62,3.02,3.87,9.78
2022-04-12 04:52:27,4.47,0.0,34.5,7.91,47.83,2.63,3.04,3.97,9.85
2022-04-12 04:47:24,4.63,0.0,34.35,7.71,48.22,2.73,3.16,3.42,9.88
2022-04-12 04:42:27,3.93,0.0,34.07,5.85,52.17,2.61,3.01,3.91,9.99
2022-04-12 04:37:25,4.32,0.0,33.54,7.45,49.97,2.56,2.99,3.22,10.06
2022-04-12 04:32:28,4.07,0.0,33.36,6.21,52.38,2.45,2.85,3.33,10.12
2022-04-12 04:27:28,4.08,0.0,33.2,5.12,53.82,2.49,2.9,3.44,10.17
2022-04-12 04:22:25,4.08,0.0,33.01,4.74,53.99,2.58,2.99,3.4,10.26
2022-04-12 04:17:26,4.07,0.0,32.74,5.83,52.69,2.47,2.9,3.33,10.29
2022-04-12 04:12:25,4.08,0.0,33.0,4.77,54.11,2.47,2.92,3.36,10.34
2022-04-12 04:07:27,3.35,0.0,32.61,6.46,47.81,2.39,2.8,3.08,10.41
2022-04-12 04:02:25,3.58,0.0,32.76,6.68,47.31,2.4,2.84,3.23,10.46
2022-04-12 03:57:27,3.47,0.0,32.19,5.77,49.93,2.37,2.79,3.43,10.53
2022-04-12 03:52:27,3.82,0.0,32.07,6.73,48.84,2.33,2.73,3.6,10.54
2022-04-12 03:47:25,4.07,0.0,31.8,5.48,52.41,2.37,2.78,3.08,10.54
2022-04-12 03:42:26,4.07,0.0,31.7,5.5,52.39,2.36,2.72,3.46,10.53
2022-04-12 03:37:25,4.08,0.0,32.08,4.75,53.66,2.44,2.88,3.35,10.46
2022-04-12 03:32:28,3.62,0.0,32.44,6.17,50.72,2.39,2.78,3.26,10.46
2022-04-12 03:27:28,4.06,0.0,32.52,5.3,53.17,2.53,2.99,3.34,10.44
2022-04-12 03:22:25,4.08,0.0,32.46,4.27,55.22,2.62,3.12,3.83,10.51
2022-04-12 03:17:27,4.06,0.0,32.32,5.53,52.72,2.64,3.13,4.36,10.51
2022-04-12 03:12:25,4.08,0.0,32.15,5.01,54.1,2.55,3.0,4.3,10.55
2022-04-12 03:07:26,4.08,0.0,32.29,4.52,54.52,2.59,3.06,3.77,10.57
2022-04-12 03:02:25,3.71,0.0,32.61,5.35,52.48,2.4,2.79,3.72,10.57
2022-04-12 02:57:28,3.61,0.0,32.86,6.15,49.78,2.4,2.8,3.41,10.61
2022-04-12 02:52:27,3.71,0.0,32.52,5.87,51.49,2.39,2.81,3.16,10.65
2022-04-12 02:47:24,3.94,0.0,32.53,6.2,50.93,2.36,2.82,3.77,10.71
2022-04-12 02:42:27,4.14,0.0,32.72,6.8,50.44,2.22,2.58,3.19,10.72
2022-04-12 02:37:25,4.41,0.0,32.54,7.53,48.86,2.12,2.54,2.8,10.75
2022-04-12 02:32:28,4.37,0.0,32.87,7.59,49.13,2.27,2.64,3.31,10.74
2022-04-12 02:27:27,4.64,0.0,33.02,7.9,49.17,2.3,2.65,3.1,10.74
2022-04-12 02:22:25,4.47,0.0,33.07,6.96,50.68,2.34,2.75,3.34,10.72
2022-04-12 02:17:27,4.52,0.0,33.43,8.64,47.33,2.38,2.79,3.58,10.7
2022-04-12 02:12:25,4.52,0.0,33.5,8.06,48.05,2.29,2.68,3.25,10.7
2022-04-12 02:07:26,4.65,0.98,33.88,9.07,45.72,2.3,2.69,3.0,10.7
2022-04-12 02:02:25,4.65,1.05,34.02,9.61,45.97,2.31,2.71,3.87,10.75
2022-04-12 01:57:27,4.65,1.23,34.35,9.15,46.07,2.47,2.87,3.44,10.84
2022-04-12 01:52:27,4.42,1.85,33.89,10.38,44.41,2.37,2.75,3.37,10.9
2022-04-12 01:47:24,4.65,2.35,33.83,9.43,45.56,2.34,2.7,2.97,10.91
2022-04-12 01:42:27,4.65,2.05,33.85,9.22,46.25,2.47,2.89,3.47,10.98
2022-04-12 01:37:24,3.89,2.93,33.42,9.72,44.58,2.53,2.9,3.3,10.99
2022-04-12 01:32:27,3.89,2.29,33.31,10.3,44.49,2.62,3.03,4.13,11.09
2022-04-12 01:27:27,4.37,2.15,32.99,10.84,44.63,2.63,3.11,4.27,11.15
2022-04-12 01:22:24,4.09,1.48,32.74,11.51,42.86,2.41,2.8,3.03,11.15
2022-04-12 01:17:27,4.36,1.47,32.21,13.73,39.47,2.61,3.03,3.31,11.18
2022-04-12 01:12:25,4.0,2.21,33.44,14.02,37.35,2.66,3.1,3.49,11.23
2022-04-12 01:07:26,3.99,3.72,32.46,13.14,37.21,2.97,3.49,4.23,11.3
2022-04-12 01:02:25,3.34,3.89,33.1,11.22,38.61,2.89,3.31,3.89,11.35
2022-04-12 00:57:27,4.0,4.43,32.87,13.27,36.99,3.06,3.5,4.26,11.43
2022-04-12 00:52:26,3.99,3.4,32.66,12.85,37.3,3.08,3.54,4.2,11.5
2022-04-12 00:47:25,4.31,3.52,32.43,15.93,33.69,3.06,3.49,3.9,11.53
2022-04-12 00:42:28,4.18,4.39,32.52,15.69,33.64,3.37,3.82,4.21,11.57
2022-04-12 00:37:25,4.31,4.52,32.87,16.27,32.92,3.5,4.02,5.1,11.67
2022-04-12 00:32:28,4.16,5.49,32.23,14.95,34.21,3.38,3.86,4.71,11.7
2022-04-12 00:27:26,3.87,3.73,31.62,12.29,39.73,2.79,3.22,3.72,11.72
2022-04-12 00:22:25,3.55,2.99,31.8,11.02,40.98,2.64,3.08,3.42,11.8
2022-04-12 00:17:26,4.18,4.94,32.65,15.33,34.83,2.76,3.26,4.19,11.81
2022-04-12 00:12:25,4.5,7.12,32.14,23.77,24.28,2.84,3.39,4.4,11.93
2022-04-12 00:07:28,4.31,5.25,31.73,16.78,32.66,2.66,3.14,3.83,11.95
2022-04-12 00:02:24,4.43,4.39,31.61,12.77,39.37,2.35,2.74,3.3,11.98
2022-04-11 23:57:28,4.31,5.01,32.64,16.04,35.29,2.47,2.86,3.89,12.05
2022-04-11 23:52:28,4.02,5.41,31.38,17.75,34.89,2.64,3.11,4.15,12.14
2022-04-11 23:47:24,4.58,5.02,31.42,15.13,38.15,2.69,3.12,3.42,12.24
2022-04-11 23:42:27,3.86,5.12,31.25,15.65,36.93,2.95,3.47,3.85,12.34
2022-04-11 23:37:24,4.01,5.05,31.11,16.64,36.25,2.91,3.39,4.42,12.48
2022-04-11 23:32:28,4.52,5.77,30.88,14.43,38.0,2.68,3.11,4.25,12.6
2022-04-11 23:27:28,4.52,5.65,30.43,11.34,42.87,2.71,3.14,3.88,12.69
2022-04-11 23:22:25,4.85,5.29,30.06,14.29,39.24,2.85,3.35,4.87,12.83
2022-04-11 23:17:27,3.71,3.4,29.27,11.92,43.34,2.57,2.97,3.88,12.94
2022-04-11 23:12:25,3.73,4.16,29.28,11.73,42.69,2.71,3.14,4.09,13.02
2022-04-11 23:07:27,3.8,3.14,28.87,13.01,41.04,3.01,3.51,5.08,13.07
2022-04-11 23:02:26,4.38,6.09,29.05,21.97,27.2,3.14,3.71,5.12,13.11
2022-04-11 22:57:28,4.84,4.31,28.67,13.28,39.67,2.85,3.34,3.88,13.14
2022-04-11 22:52:28,4.81,3.92,28.51,14.96,37.64,2.51,2.94,3.38,13.23
2022-04-11 22:47:25,3.9,4.79,28.47,11.93,41.01,2.32,2.81,3.97,13.23
2022-04-11 22:42:27,3.09,4.62,28.16,12.1,43.55,2.22,2.65,3.48,13.24
2022-04-11 22:37:25,2.7,2.68,28.12,10.08,48.07,2.35,2.82,4.68,13.28
2022-04-11 22:32:28,2.44,4.01,28.48,11.13,45.29,2.39,2.91,4.62,13.33
2022-04-11 22:27:27,2.45,3.98,28.48,11.58,44.11,2.37,2.86,5.04,13.34
2022-04-11 22:22:25,3.44,5.02,28.74,11.93,44.36,2.48,2.94,4.48,13.34
2022-04-11 22:17:27,2.44,3.57,28.33,10.77,47.15,2.4,2.87,5.28,13.41
2022-04-11 22:12:24,2.43,4.29,28.02,11.08,46.49,2.6,3.15,4.9,13.48
2022-04-11 22:07:26,1.91,3.4,27.6,10.59,47.73,2.66,3.17,4.18,13.57
2022-04-11 22:02:25,3.08,3.95,27.61,12.24,43.39,2.2,2.67,4.44,13.62
2022-04-11 21:57:27,1.93,3.05,27.1,12.1,45.39,2.05,2.54,4.39,13.66
2022-04-11 21:52:27,1.92,3.17,27.08,11.55,45.59,2.02,2.45,3.53,13.68
2022-04-11 21:47:25,3.65,3.62,26.79,14.3,42.12,2.01,2.52,4.42,13.71
2022-04-11 21:42:28,4.78,3.4,26.95,18.44,38.3,2.1,2.6,3.89,13.66
2022-04-11 21:37:25,2.25,3.72,26.64,13.04,44.26,1.94,2.4,3.57,13.69
2022-04-11 21:32:29,2.43,2.36,26.62,13.24,44.36,2.06,2.52,3.21,13.74
2022-04-11 21:27:26,4.09,2.66,27.03,14.96,40.06,2.18,2.63,4.11,13.81
2022-04-11 21:22:25,3.69,4.52,27.06,14.89,40.98,2.23,2.71,3.53,13.85
2022-04-11 21:17:26,2.64,4.48,26.63,13.69,43.44,1.85,2.29,3.28,13.95
2022-04-11 21:12:25,4.1,4.03,26.21,15.53,40.74,1.9,2.36,3.75,14.09
2022-04-11 21:07:28,2.6,3.51,25.89,13.38,43.63,1.78,2.15,2.55,14.17
2022-04-11 21:02:24,1.41,2.48,25.33,10.71,49.02,1.7,2.13,3.03,14.29
2022-04-11 20:57:28,1.9,1.16,25.31,10.6,47.98,1.61,1.99,2.89,14.46
2022-04-11 20:52:27,2.4,1.08,24.97,11.76,45.85,1.79,2.26,3.26,14.62
2022-04-11 20:47:26,4.0,0.66,24.98,15.71,39.42,1.86,2.33,4.15,14.68
2022-04-11 20:42:26,4.73,2.77,25.38,15.45,38.67,2.04,2.53,3.47,14.81
2022-04-11 20:37:24,1.88,2.9,25.03,10.88,45.48,2.17,2.64,3.73,14.92
2022-04-11 20:32:28,2.57,4.05,25.15,12.79,43.2,2.15,2.63,4.06,15.02
2022-04-11 20:27:27,1.85,4.35,24.89,12.05,44.44,2.29,2.75,3.39,15.12
2022-04-11 20:22:25,1.88,3.12,24.99,10.62,44.73,2.09,2.49,3.81,15.22
2022-04-11 20:17:27,1.41,2.99,24.98,9.54,47.41,2.1,2.51,3.2,15.32
2022-04-11 20:12:26,1.03,3.59,24.68,8.72,49.26,1.99,2.51,3.44,15.46
2022-04-11 20:07:26,1.41,2.35,24.46,8.3,49.58,2.05,2.51,3.87,15.64
2022-04-11 20:02:25,1.41,2.51,24.17,8.31,49.19,1.8,2.26,3.84,15.8
2022-04-11 19:57:28,1.38,2.75,23.99,9.65,47.95,1.9,2.33,2.94,15.9
2022-04-11 19:52:26,1.04,1.22,23.74,6.51,51.79,1.76,2.2,3.49,16.04
2022-04-11 19:47:25,0.98,1.33,23.85,6.14,51.98,1.92,2.43,4.44,16.24
2022-04-11 19:42:27,1.5,1.4,23.71,6.55,50.73,1.76,2.23,3.9,16.38
2022-04-11 19:37:26,1.45,0.28,23.28,6.37,52.0,1.7,2.14,4.06,16.51
2022-04-11 19:32:28,1.44,0.0,23.21,5.28,52.47,1.62,2.15,4.68,16.76
2022-04-11 19:27:27,1.92,0.74,23.03,6.76,51.1,1.64,2.14,4.69,16.89
2022-04-11 19:22:24,1.9,0.05,22.77,6.41,51.47,1.63,2.02,3.92,17.06
2022-04-11 19:17:27,1.86,0.84,22.39,9.06,47.75,2.15,2.61,4.13,17.12
2022-04-11 19:12:25,0.87,0.0,22.08,4.61,53.29,1.7,2.2,4.46,17.31
2022-04-11 19:07:27,1.25,0.0,22.16,3.39,54.32,1.77,2.3,4.14,17.63
2022-04-11 19:02:26,1.43,0.0,22.04,4.58,52.25,1.86,2.32,3.81,17.85
2022-04-11 18:57:28,0.86,0.0,21.43,3.83,54.35,1.62,2.05,2.88,17.88
2022-04-11 18:52:26,0.87,0.0,21.08,3.88,53.18,1.76,2.22,2.97,17.98
2022-04-11 18:47:24,1.23,0.0,20.56,2.35,55.68,1.6,2.03,2.82,17.99
2022-04-11 18:42:27,1.36,0.0,20.84,0.46,57.97,1.47,1.87,4.01,18.22
2022-04-11 18:37:25,1.24,0.0,21.37,2.08,55.33,1.6,2.07,2.95,18.17
2022-04-11 18:32:27,1.32,0.0,21.2,1.96,55.51,1.57,1.99,3.25,18.35
2022-04-11 18:27:27,1.32,0.0,20.68,1.37,56.1,1.67,2.19,4.14,18.62
2022-04-11 18:22:25,1.3,0.0,20.58,1.76,56.1,1.74,2.21,4.22,18.64
2022-04-11 18:17:27,1.27,0.0,20.38,2.61,53.73,1.76,2.23,3.84,18.83
2022-04-11 18:12:25,2.02,0.0,20.76,2.39,52.63,1.81,2.32,3.84,19.33
2022-04-11 18:07:28,2.17,0.0,20.61,5.79,49.19,1.81,2.32,3.87,19.38
2022-04-11 18:02:24,1.39,0.0,20.87,2.03,53.77,1.73,2.19,3.91,19.48
2022-04-11 17:57:27,1.3,0.0,20.88,2.58,53.5,1.67,2.05,3.32,19.29
2022-04-11 17:52:27,1.38,0.0,20.82,2.05,54.03,1.76,2.18,3.58,19.29
2022-04-11 17:47:24,1.37,0.0,21.03,1.97,54.53,1.74,2.18,2.8,19.1
2022-04-11 17:42:26,1.41,0.0,21.32,0.0,57.4,1.57,1.97,2.89,19.01
