Datetime,Dew Point (C),H2S GCc AVG1H (ppb),Humidity ext (%),NO2 GCc AVG1H (ppb),O3 GCc AVG1H (ppb),Pressure (hPa),TSP AVG1H (ug/m3),Temp ext (C)
2022-04-20 17:00:00,5.725,0.02,42.11,8.61,46.06,1008.905,10.98,18.89
2022-04-20 16:00:00,5.615,0.0,42.68,5.61,47.08,1009.75,11.35,18.55
2022-04-20 15:00:00,4.27,0.0,38.4,0.84,45.16,1010.005,11.04,18.75
2022-04-20 14:00:00,5.04,0.0,38.665,0.22,39.94,1010.825,11.96,19.490000000000002
2022-04-20 13:00:00,7.29,0.0,47.935,3.0,39.13,1011.5350000000001,9.3,18.545
2022-04-20 12:00:00,6.075,0.0,47.525,3.15,34.54,1012.0250000000001,10.94,17.35
2022-04-20 11:00:00,7.130000000000001,0.0,49.595,1.59,33.02,1012.3199999999999,10.11,17.825000000000003
2022-04-20 10:00:00,7.904999999999999,0.14,59.655,25.89,7.0,1012.715,26.74,15.745000000000001
2022-04-20 09:00:00,7.404999999999999,0.48,69.01,29.83,3.32,1013.385,17.87,12.954999999999998
2022-04-20 08:00:00,6.76,6.37,72.845,38.26,0.0,1013.36,16.32,11.465
2022-04-20 07:00:00,6.4,0.31,73.315,25.97,11.41,1012.955,10.07,10.995000000000001
2022-04-20 06:00:00,5.965,0.0,73.16,14.05,29.19,1013.06,6.51,10.575
2022-04-20 05:00:00,4.965,0.0,69.135,8.36,32.75,1013.2,8.33,10.39
2022-04-20 04:00:00,5.275,0.0,71.68,10.6,27.68,1013.295,9.77,10.165
2022-04-20 03:00:00,5.5600000000000005,1.45,73.08500000000001,19.64,15.77,1013.345,11.55,10.175
2022-04-20 02:00:00,5.67,3.57,71.47,29.87,4.68,1013.4449999999999,14.39,10.620000000000001
2022-04-20 01:00:00,5.404999999999999,1.17,70.505,19.31,24.4,1013.42,8.66,10.55
2022-04-20 00:00:00,5.385,2.64,68.09,23.14,23.25,1013.105,10.28,11.05
2022-04-19 23:00:00,5.67,7.14,69.465,31.71,14.35,1013.1949999999999,13.95,11.05
2022-04-19 22:00:00,5.88,8.84,68.765,21.75,34.79,1012.81,14.84,11.42
2022-04-19 21:00:00,5.574999999999999,8.86,64.525,22.94,32.44,1012.37,14.84,12.07
2022-04-19 20:00:00,4.8100000000000005,7.24,57.265,20.19,33.14,1011.495,12.73,13.08
2022-04-19 19:00:00,4.335000000000001,7.86,53.245,18.2,37.49,1011.1,12.16,13.685
2022-04-19 18:00:00,4.59,6.73,51.245000000000005,17.98,38.62,1010.59,12.18,14.55
2022-04-19 17:00:00,4.165,0.36,41.935,9.79,43.08,1010.35,13.1,17.229999999999997
2022-04-19 16:00:00,3.4050000000000002,0.0,34.86,5.69,38.51,1010.48,13.0,19.33
2022-04-19 15:00:00,3.105,0.0,33.34,2.67,38.33,1010.87,11.0,19.7
2022-04-19 14:00:00,2.755,0.0,39.480000000000004,0.43,36.55,1011.505,9.23,16.61
2022-04-19 13:00:00,1.645,0.0,34.935,0.0,33.29,1011.625,10.41,17.295
2022-04-19 12:00:00,3.365,0.0,43.68,0.7,33.49,1011.6,11.23,15.705
2022-04-19 11:00:00,4.245,0.0,52.72,1.91,32.05,1011.8199999999999,6.83,13.745000000000001
2022-04-19 10:00:00,4.855,0.0,60.3,8.95,27.22,1011.46,7.27,12.335
2022-04-19 09:00:00,5.82,0.0,76.815,24.28,11.74,1011.7,6.83,9.7
2022-04-19 08:00:00,5.99,0.0,86.53,31.71,3.22,1011.44,6.4,8.100000000000001
2022-04-19 07:00:00,6.035,0.0,88.905,26.37,9.67,1010.72,6.04,7.75
2022-04-19 06:00:00,5.675,0.0,86.11000000000001,10.81,27.94,1010.44,4.28,7.855
2022-04-19 05:00:00,5.725,0.0,85.695,6.66,31.92,1010.14,2.77,7.975
2022-04-19 04:00:00,5.945,0.0,84.995,7.18,34.36,1010.4,3.43,8.325
2022-04-19 03:00:00,6.785,0.0,89.57,9.66,33.14,1010.605,3.06,8.4
2022-04-19 02:00:00,6.38,0.0,86.95,9.75,34.57,1011.06,3.55,8.43
2022-04-19 01:00:00,6.565,0.0,87.225,18.55,19.47,1011.225,3.89,8.57
2022-04-19 00:00:00,6.4399999999999995,0.0,86.42,18.36,19.69,1011.25,2.53,8.58
2022-04-18 23:00:00,6.925,0.03,88.13,24.86,12.16,1011.085,2.27,8.780000000000001
2022-04-18 22:00:00,6.9399999999999995,0.0,88.9,27.09,9.82,1010.625,3.1,8.67
2022-04-18 21:00:00,6.98,0.52,87.35,26.87,10.99,1010.05,4.5,8.97
2022-04-18 20:00:00,6.949999999999999,0.71,86.58,22.07,18.29,1009.54,5.47,9.07
2022-04-18 19:00:00,7.535,0.98,81.21000000000001,30.34,6.13,1008.87,6.63,10.63
2022-04-18 18:00:00,8.165,4.33,85.02000000000001,30.8,8.38,1008.715,9.53,10.585
2022-04-18 17:00:00,7.675,1.92,79.465,23.94,14.79,1008.62,7.58,11.100000000000001
2022-04-18 16:00:00,7.71,2.07,76.6,19.97,17.62,1008.765,9.2,11.684999999999999
2022-04-18 15:00:00,7.08,0.0,71.98500000000001,9.9,27.94,1008.895,5.46,11.975
2022-04-18 14:00:00,6.675,0.0,68.4,6.79,30.43,1009.0799999999999,3.32,12.33
2022-04-18 13:00:00,6.4350000000000005,0.0,68.61500000000001,4.36,29.76,1009.065,3.27,12.035
2022-04-18 12:00:00,6.15,0.0,69.45,7.49,25.25,1009.12,3.03,11.555
2022-04-18 11:00:00,5.83,0.0,73.955,12.09,19.35,1009.235,3.59,10.274999999999999
2022-04-18 10:00:00,5.4350000000000005,0.0,77.06,12.68,20.02,1008.8499999999999,2.79,9.25
2022-04-18 09:00:00,4.975,0.0,78.14500000000001,13.55,17.98,1008.335,1.92,8.57
2022-04-18 08:00:00,4.52,0.0,77.09,13.3,16.9,1007.6500000000001,2.52,8.3
2022-04-18 07:00:00,4.465,0.0,78.11,9.0,23.06,1007.2850000000001,2.21,8.05
2022-04-18 06:00:00,4.625,0.0,78.97,6.84,26.63,1007.115,1.95,8.055
2022-04-18 05:00:00,4.4399999999999995,0.0,76.515,4.09,29.33,1006.9449999999999,2.0,8.33
2022-04-18 04:00:00,4.525,0.0,74.61,2.57,29.19,1007.1600000000001,1.99,8.785
2022-04-18 03:00:00,5.155,0.0,75.245,3.18,28.49,1006.92,2.48,9.32
2022-04-18 02:00:00,5.415,0.0,76.94,3.74,29.78,1007.0,2.76,9.254999999999999
2022-04-18 01:00:00,6.175,0.0,79.18,5.86,27.76,1006.8199999999999,3.33,9.605
2022-04-18 00:00:00,6.805,0.0,80.115,7.62,26.71,1006.815,4.4,10.08
2022-04-17 23:00:00,7.15,0.0,81.80000000000001,9.78,24.05,1006.6,5.39,10.125
2022-04-17 22:00:00,7.765000000000001,0.0,83.08,10.69,25.28,1006.66,6.58,10.52
2022-04-17 21:00:00,8.725,0.03,85.875,14.75,20.29,1006.175,8.08,11.0
2022-04-17 20:00:00,8.34,0.0,84.065,8.11,28.63,1005.65,5.71,10.93
2022-04-17 19:00:00,9.7,0.86,84.58500000000001,14.16,25.66,1005.395,7.49,12.225000000000001
2022-04-17 18:00:00,10.385,1.15,84.07,19.37,28.72,1005.525,7.16,13.015
2022-04-17 17:00:00,10.285,3.85,83.60499999999999,13.17,31.11,1005.21,13.01,12.995000000000001
2022-04-17 16:00:00,10.9,7.76,83.49000000000001,15.37,25.22,1005.47,14.48,13.645
2022-04-17 15:00:00,10.92,7.88,81.38499999999999,17.12,23.76,1006.1700000000001,15.22,14.059999999999999
2022-04-17 14:00:00,9.98,4.86,75.095,16.87,29.25,1006.675,12.5,14.335
2022-04-17 13:00:00,9.495000000000001,0.18,68.27000000000001,11.78,38.83,1006.8050000000001,8.51,15.315
2022-04-17 12:00:00,9.149999999999999,0.0,63.085,8.81,41.32,1006.895,9.71,16.185000000000002
2022-04-17 11:00:00,8.96,0.0,64.58,10.38,41.99,1007.595,9.07,15.615
2022-04-17 10:00:00,8.605,0.0,67.945,6.14,55.22,1007.53,7.83,14.455
2022-04-17 09:00:00,8.695,4.75,70.44,10.85,42.05,1007.49,12.02,13.989999999999998
2022-04-17 08:00:00,8.895,9.74,74.505,14.65,36.95,1007.995,11.38,13.335
2022-04-17 07:00:00,9.094999999999999,10.57,73.36,15.9,35.88,1009.1800000000001,10.66,13.785
2022-04-17 06:00:00,8.065000000000001,6.51,66.83500000000001,13.11,38.83,1009.515,10.56,14.145
2022-04-17 05:00:00,6.795,1.61,58.575,9.08,48.1,1008.995,10.3,14.845
2022-04-17 04:00:00,7.6899999999999995,1.99,57.16,17.76,21.09,1009.35,10.28,16.185
2022-04-17 03:00:00,4.865,0.34,46.535,24.5,7.42,1008.98,13.49,16.36
2022-04-17 02:00:00,6.79,2.3,53.07,26.91,7.75,1009.62,16.54,16.38
2022-04-17 01:00:00,7.140000000000001,4.9,54.295,36.92,1.04,1009.8499999999999,20.23,16.4
2022-04-17 00:00:00,7.630000000000001,19.19,54.725,51.39,0.0,1009.41,21.53,16.805
2022-04-16 23:00:00,8.989999999999998,23.38,58.71,52.21,2.7,1009.645,17.66,17.145
2022-04-16 22:00:00,8.504999999999999,26.35,55.015,53.11,1.25,1009.705,22.04,17.674999999999997
2022-04-16 21:00:00,9.425,20.57,57.035,46.4,4.17,1009.335,21.15,18.07
2022-04-16 20:00:00,6.965,15.61,43.805,37.68,12.05,1009.185,19.53,19.63
2022-04-16 19:00:00,7.51,16.93,42.54,24.4,31.99,1009.36,14.05,20.705
2022-04-16 18:00:00,6.484999999999999,16.93,39.25,19.52,41.46,1009.645,13.8,20.869999999999997
2022-04-16 17:00:00,4.965,5.42,33.095,8.15,48.47,1009.84,14.08,21.955
2022-04-16 16:00:00,2.62,0.0,25.009999999999998,0.7,47.23,1010.0799999999999,10.85,23.845
2022-04-16 15:00:00,3.0999999999999996,0.0,26.375,2.05,42.58,1010.69,10.06,23.525
2022-04-16 14:00:00,3.6550000000000002,0.0,26.76,0.0,40.69,1011.24,15.43,23.935
2022-04-16 13:00:00,5.52,0.0,32.045,0.91,35.08,1011.645,25.65,23.105
2022-04-16 12:00:00,6.14,0.0,36.985,17.47,13.49,1012.19,42.84,21.450000000000003
2022-04-16 11:00:00,8.370000000000001,0.63,53.85,25.1,8.92,1012.265,43.21,17.86
2022-04-16 10:00:00,8.25,3.48,55.155,31.29,3.63,1012.515,30.35,17.34
2022-04-16 09:00:00,6.385,4.26,57.14,37.39,0.06,1012.835,17.63,14.805
2022-04-16 08:00:00,6.055,13.84,62.955,46.75,0.0,1013.1800000000001,20.33,12.955
2022-04-16 07:00:00,4.609999999999999,1.06,58.245000000000005,40.25,1.37,1012.985,10.09,12.605
2022-04-16 06:00:00,4.795,1.23,58.099999999999994,37.28,1.24,1013.155,12.24,12.84
2022-04-16 05:00:00,4.37,0.5,55.114999999999995,34.23,1.64,1013.0,10.06,13.195
2022-04-16 04:00:00,5.205,5.29,57.09,38.17,0.99,1013.6700000000001,11.2,13.545
2022-04-16 03:00:00,6.17,21.58,59.015,41.59,0.44,1014.0699999999999,19.0,14.07
2022-04-16 02:00:00,9.370000000000001,19.95,70.445,47.91,0.32,1014.55,17.24,14.690000000000001
2022-04-16 01:00:00,4.21,13.19,47.864999999999995,51.33,0.22,1014.25,15.48,15.2
2022-04-16 00:00:00,4.245,15.79,46.754999999999995,53.73,0.0,1014.2850000000001,14.56,15.61
2022-04-15 23:00:00,4.6,28.0,46.345,62.37,0.0,1014.6600000000001,20.21,16.125
2022-04-15 22:00:00,4.835,31.79,44.370000000000005,65.02,0.0,1015.48,18.55,17.075
2022-04-15 21:00:00,4.8100000000000005,29.62,40.34,54.12,9.08,1015.3199999999999,22.2,18.560000000000002
2022-04-15 20:00:00,3.62,8.5,33.06,17.51,43.17,1014.8050000000001,14.28,20.42
2022-04-15 19:00:00,2.865,0.77,28.28,8.2,51.52,1014.74,12.56,22.105
2022-04-15 18:00:00,4.1850000000000005,7.22,29.67,8.09,56.7,1015.5,10.88,22.875
2022-04-15 17:00:00,4.365,1.83,28.89,5.43,56.86,1015.405,9.47,23.495
2022-04-15 16:00:00,6.225,2.92,31.88,8.92,50.81,1016.235,9.16,24.005000000000003
2022-04-15 15:00:00,5.745,0.26,30.09,2.42,48.42,1017.0150000000001,8.82,24.405
2022-04-15 14:00:00,0.515,0.0,19.735,0.0,32.54,1017.745,6.61,25.29
2022-04-15 13:00:00,4.475,0.0,28.67,5.24,24.85,1018.705,21.89,23.75
2022-04-15 12:00:00,8.635,0.0,44.69,25.03,2.4,1019.56,46.29,21.15
2022-04-15 11:00:00,9.065,0.0,56.21,23.16,1.39,1019.875,38.66,17.915
2022-04-15 10:00:00,9.04,0.02,66.56,23.01,5.77,1020.275,27.06,15.23
2022-04-15 09:00:00,9.0,4.5,78.69,30.35,1.88,1020.585,26.76,12.605
2022-04-15 08:00:00,7.82,14.92,81.81,40.92,0.0,1020.61,26.56,10.805
2022-04-15 07:00:00,7.275,5.75,81.88,40.02,0.0,1020.21,24.67,10.235
2022-04-15 06:00:00,7.345,1.82,80.78999999999999,34.37,0.0,1020.06,22.98,10.51
2022-04-15 05:00:00,7.595000000000001,1.37,80.38,32.45,0.0,1020.24,21.33,10.84
2022-04-15 04:00:00,8.32,1.97,81.35499999999999,33.36,0.88,1020.53,19.19,11.4
2022-04-15 03:00:00,8.105,2.82,77.78,35.13,2.79,1020.45,16.0,11.86
2022-04-15 02:00:00,8.45,18.66,77.25999999999999,51.67,0.0,1020.815,21.11,12.325
2022-04-15 01:00:00,8.58,23.69,75.65,51.78,0.0,1020.995,19.84,12.775
2022-04-15 00:00:00,8.465,12.66,73.28999999999999,46.28,0.4,1020.8050000000001,17.89,13.14
2022-04-14 23:00:00,8.71,18.99,71.81,52.71,0.0,1020.67,20.64,13.705
2022-04-14 22:00:00,8.89,19.71,67.91499999999999,46.84,10.79,1020.37,18.77,14.754999999999999
2022-04-14 21:00:00,9.23,18.58,65.215,28.77,32.95,1019.79,15.52,15.75
2022-04-14 20:00:00,9.620000000000001,23.81,62.370000000000005,25.32,41.36,1018.8299999999999,13.25,16.86
2022-04-14 19:00:00,10.3,23.89,56.555,20.72,52.61,1018.31,11.92,19.155
2022-04-14 18:00:00,7.4,6.36,43.144999999999996,8.08,58.03,1018.2049999999999,9.01,20.35
2022-04-14 17:00:00,4.630000000000001,0.13,33.065,5.02,55.87,1018.065,8.57,21.58
2022-04-14 16:00:00,5.645,0.13,36.265,5.55,55.09,1018.435,8.71,21.215
2022-04-14 15:00:00,3.605,0.0,31.595,1.81,52.94,1019.02,9.76,21.15
2022-04-14 14:00:00,5.74,0.0,35.835,0.85,47.68,1019.4200000000001,11.31,21.52
2022-04-14 13:00:00,3.24,0.0,30.195,3.09,35.12,1019.83,15.72,21.475
2022-04-14 12:00:00,8.2,0.0,51.3,10.42,34.5,1020.27,27.14,18.445
2022-04-14 11:00:00,8.42,0.0,58.235,17.2,25.43,1020.325,31.06,16.67
2022-04-14 10:00:00,8.075,0.39,63.95,28.66,8.95,1020.435,30.56,14.835
2022-04-14 09:00:00,7.529999999999999,6.74,74.1,41.38,0.0,1020.53,28.3,12.005
2022-04-14 08:00:00,6.15,16.87,79.02,52.09,0.0,1020.29,26.16,9.614999999999998
2022-04-14 07:00:00,5.325,8.72,78.315,45.75,0.0,1019.6500000000001,22.42,8.895
2022-04-14 06:00:00,5.805,2.86,78.5,35.88,1.03,1019.215,17.25,9.350000000000001
2022-04-14 05:00:00,5.425000000000001,0.06,74.74000000000001,26.9,11.14,1019.08,11.22,9.695
2022-04-14 04:00:00,5.3100000000000005,0.55,72.775,24.66,16.02,1018.9200000000001,11.37,9.975000000000001
2022-04-14 03:00:00,5.48,2.2,71.56,25.66,17.63,1019.04,11.16,10.4
2022-04-14 02:00:00,5.525,3.49,69.03999999999999,36.02,6.89,1019.23,16.04,10.985
2022-04-14 01:00:00,5.6850000000000005,6.73,67.705,45.77,1.21,1019.06,21.21,11.45
2022-04-14 00:00:00,5.48,7.18,63.55,47.24,3.03,1018.885,15.94,12.2
2022-04-13 23:00:00,6.26,12.39,64.525,48.14,4.15,1018.505,12.68,12.79
2022-04-13 22:00:00,6.140000000000001,10.24,62.09,39.01,14.37,1018.205,12.48,13.25
2022-04-13 21:00:00,5.890000000000001,6.89,55.665,23.62,36.49,1017.245,13.53,14.67
2022-04-13 20:00:00,5.91,4.6,50.535,19.37,40.07,1016.4549999999999,11.61,16.195
2022-04-13 19:00:00,6.59,1.73,47.805,9.03,52.36,1016.095,10.4,17.814999999999998
2022-04-13 18:00:00,7.385,0.75,44.635,7.76,54.43,1015.915,8.85,19.79
2022-04-13 17:00:00,6.63,1.21,43.735,4.1,56.15,1016.135,9.03,19.28
2022-04-13 16:00:00,9.125,8.39,48.85,11.69,48.47,1016.645,10.27,20.23
2022-04-13 15:00:00,8.495000000000001,5.51,45.095,7.79,52.46,1017.38,8.72,20.845
2022-04-13 14:00:00,7.58,0.42,43.21,5.97,51.51,1018.0450000000001,9.53,20.525
2022-04-13 13:00:00,6.125,0.0,41.42,7.32,43.81,1018.175,10.3,19.595
2022-04-13 12:00:00,2.55,0.0,33.335,8.98,32.46,1018.4649999999999,12.71,19.075
2022-04-13 11:00:00,5.5600000000000005,0.0,48.985,21.4,17.81,1018.8,20.99,16.305
2022-04-13 10:00:00,5.4399999999999995,0.89,54.845,31.08,6.37,1018.645,20.19,14.415
2022-04-13 09:00:00,5.165,5.62,67.195,39.73,3.96,1018.625,15.67,11.02
2022-04-13 08:00:00,3.49,18.59,67.895,56.51,0.0,1018.39,18.75,9.114999999999998
2022-04-13 07:00:00,2.625,9.99,67.375,51.23,0.0,1017.88,12.11,8.325
2022-04-13 06:00:00,2.705,2.7,66.75,38.75,4.97,1017.55,7.44,8.54
2022-04-13 05:00:00,2.5149999999999997,2.01,63.290000000000006,24.51,19.66,1017.385,6.18,9.135000000000002
2022-04-13 04:00:00,2.13,1.3,58.765,19.06,26.8,1017.4100000000001,5.47,9.83
2022-04-13 03:00:00,2.18,1.86,56.68,16.6,35.64,1017.4,5.08,10.42
2022-04-13 02:00:00,2.045,2.5,53.82,15.71,41.09,1017.715,5.64,11.055
2022-04-13 01:00:00,2.16,3.68,52.785,20.85,34.65,1017.69,7.65,11.48
2022-04-13 00:00:00,1.84,6.23,51.235,27.43,24.89,1017.655,8.48,11.58
2022-04-12 23:00:00,2.315,9.83,51.725,32.15,19.72,1017.3399999999999,9.24,11.95
2022-04-12 22:00:00,2.505,13.73,49.650000000000006,40.82,9.15,1016.98,11.17,12.774999999999999
2022-04-12 21:00:00,2.425,12.21,44.69,22.33,35.87,1016.5699999999999,10.78,14.309999999999999
2022-04-12 20:00:00,3.06,16.54,42.47,20.57,42.85,1015.585,9.61,15.805
2022-04-12 19:00:00,4.115,19.31,40.345,18.13,48.13,1015.495,8.92,17.785
2022-04-12 18:00:00,3.665,21.35,34.370000000000005,16.11,53.32,1015.435,9.91,19.845
2022-04-12 17:00:00,3.08,9.52,31.15,8.24,56.97,1015.685,10.35,20.799999999999997
2022-04-12 16:00:00,0.95,3.29,25.39,7.02,53.41,1016.28,10.42,21.634999999999998
2022-04-12 15:00:00,-0.8200000000000001,1.96,23.525,5.39,53.4,1017.425,8.52,20.785
2022-04-12 14:00:00,-2.875,0.0,18.235,0.0,50.06,1018.025,6.95,22.485
2022-04-12 13:00:00,-3.66,0.0,19.595,0.1,48.22,1018.815,7.22,20.34
2022-04-12 12:00:00,-3.475,0.0,21.674999999999997,8.49,36.42,1019.595,10.53,18.94
