Datetime,NO2 (ppb),O3 (ppb),Humidity (%),Temp (C)
2022-06-28 21:00:00,33.79,52.29,57.1,27.2
2022-06-28 22:00:00,27.02,47.03,60.48,25.23
2022-06-28 23:00:00,23.13,53.68,58.6,24.88
2022-06-29 00:00:00,30.61,41.52,69.88,22.78
2022-06-29 01:00:00,34.06,27.26,74.5,22.45
2022-06-29 02:00:00,27.35,22.22,74.45,22.23
2022-06-29 03:00:00,24.98,19.93,74.78,22.18
2022-06-29 04:00:00,47.16,10.69,74.3,22.03
2022-06-29 05:00:00,31.02,13.89,70.83,23.63
2022-06-29 06:00:00,23.02,21.7,61.58,26.65
2022-06-29 07:00:00,17.89,25.05,55.55,29.4
2022-06-29 08:00:00,15.8,37.88,51.4,30.93
2022-06-29 09:00:00,33.79,44.54,56.0,30.78
2022-06-29 10:00:00,28.94,48.02,56.4,31.18
2022-06-29 11:00:00,29.73,47.82,52.38,32.33
2022-06-29 12:00:00,22.91,48.45,50.33,32.7
2022-06-29 13:00:00,26.42,46.27,45.78,33.33
2022-06-29 14:00:00,25.82,48.16,45.13,33.1
2022-06-29 15:00:00,29.37,49.08,44.53,33.05
2022-06-29 16:00:00,24.61,50.24,43.13,32.75
2022-06-29 17:00:00,23.47,52.91,39.3,32.3
2022-06-29 18:00:00,26.11,55.02,41.73,31.3
2022-06-29 19:00:00,31.16,50.95,46.75,29.95
2022-06-29 20:00:00,39.59,47.97,54.65,28.58
2022-06-29 21:00:00,39.06,40.52,57.98,27.5
2022-06-29 22:00:00,33.77,34.92,57.98,26.7
2022-06-29 23:00:00,25.38,37.69,56.2,26.33
2022-06-30 00:00:00,32.08,29.32,57.35,25.83
2022-06-30 01:00:00,30.79,27.21,61.48,25.2
2022-06-30 02:00:00,25.29,30.13,61.78,24.6
2022-06-30 03:00:00,41.17,20.23,63.28,24.1
2022-06-30 04:00:00,58.43,13.84,69.93,23.9
2022-06-30 05:00:00,53.48,4.9,70.08,25.3
2022-06-30 06:00:00,32.91,9.03,65.5,28.03
2022-06-30 07:00:00,32.88,12.08,62.5,29.38
2022-06-30 08:00:00,30.42,24.23,59.93,30.43
2022-06-30 09:00:00,18.72,38.42,51.3,32.03
2022-06-30 10:00:00,12.44,51.86,39.6,33.4
2022-06-30 11:00:00,13.83,56.24,39.83,34.93
2022-06-30 12:00:00,21.15,61.41,38.85,35.1
2022-06-30 13:00:00,29.04,59.79,39.75,34.83
2022-06-30 14:00:00,31.17,60.74,39.4,34.83
2022-06-30 15:00:00,29.94,60.75,40.58,33.98
2022-06-30 16:00:00,30.31,61.7,39.4,33.73
2022-06-30 17:00:00,40.61,59.06,45.25,32.48
2022-06-30 18:00:00,42.19,52.77,50.83,30.98
2022-06-30 19:00:00,47.07,41.25,52.9,29.83
2022-06-30 20:00:00,58.14,28.68,53.53,28.8
2022-06-30 21:00:00,66.16,22.19,54.25,28.05
2022-06-30 22:00:00,66.62,21.52,54.7,27.4
2022-06-30 23:00:00,60.14,21.11,55.78,26.85
2022-07-01 00:00:00,32.61,30.5,55.2,26.28
2022-07-01 01:00:00,23.73,34.32,55.9,25.9
2022-07-01 02:00:00,31.49,28.23,57.28,25.33
2022-07-01 03:00:00,47.23,17.34,62.73,24.75
2022-07-01 04:00:00,57.03,10.37,63.1,24.6
2022-07-01 05:00:00,46.49,15.05,61.85,26.1
2022-07-01 06:00:00,31.33,21.87,58.08,28.6
2022-07-01 07:00:00,41.02,28.87,64.73,29.7
2022-07-01 08:00:00,27.16,33.71,58.65,31.53
2022-07-01 09:00:00,14.48,45.2,49.88,32.65
2022-07-01 10:00:00,20.85,51.38,49.48,33.03
2022-07-01 11:00:00,25.81,53.0,49.48,33.48
2022-07-01 12:00:00,27.34,54.31,49.7,33.78
2022-07-01 13:00:00,31.27,55.66,51.48,33.0
2022-07-01 14:00:00,39.09,49.02,53.58,32.23
2022-07-01 15:00:00,32.24,48.14,55.48,31.33
2022-07-01 16:00:00,36.49,47.09,57.28,31.35
2022-07-01 17:00:00,24.01,40.41,49.98,31.55
2022-07-01 18:00:00,24.27,45.06,45.98,31.4
2022-07-01 19:00:00,38.06,38.13,48.85,30.73
2022-07-01 20:00:00,71.69,39.41,62.13,29.48
2022-07-01 21:00:00,52.93,22.5,63.8,28.53
2022-07-01 22:00:00,50.15,20.48,62.6,27.9
2022-07-01 23:00:00,48.34,17.67,60.83,27.03
2022-07-02 00:00:00,32.36,22.58,59.75,26.38
2022-07-02 01:00:00,33.38,23.24,58.63,26.0
2022-07-02 02:00:00,37.07,21.34,61.25,25.38
2022-07-02 03:00:00,35.19,21.78,64.85,24.7
2022-07-02 04:00:00,51.84,9.66,68.88,24.33
2022-07-02 05:00:00,42.42,6.92,69.15,25.4
2022-07-02 06:00:00,35.96,11.39,63.48,28.03
2022-07-02 07:00:00,27.95,17.75,59.35,30.1
2022-07-02 08:00:00,23.21,27.74,53.1,32.78
2022-07-02 09:00:00,26.2,49.28,53.03,33.6
2022-07-02 10:00:00,25.28,56.14,52.25,34.18
2022-07-02 11:00:00,24.48,59.6,48.38,34.73
2022-07-02 12:00:00,30.48,59.38,48.03,35.55
2022-07-02 13:00:00,23.85,60.93,46.3,35.15
2022-07-02 14:00:00,25.13,61.42,45.03,35.0
2022-07-02 15:00:00,28.36,61.77,44.6,35.05
2022-07-02 16:00:00,30.5,58.57,45.53,34.38
2022-07-02 17:00:00,38.19,56.03,47.33,33.93
2022-07-02 18:00:00,46.31,49.68,54.48,32.28
2022-07-02 19:00:00,33.99,43.74,54.85,30.88
2022-07-02 20:00:00,31.37,39.83,53.08,30.23
2022-07-02 21:00:00,29.83,35.0,51.88,29.75
2022-07-02 22:00:00,33.7,35.0,50.83,29.13
2022-07-02 23:00:00,27.1,45.49,53.43,28.55
2022-07-03 00:00:00,34.51,37.87,55.18,28.83
2022-07-03 01:00:00,45.65,28.86,64.78,28.15
2022-07-03 02:00:00,33.2,25.27,67.4,26.93
2022-07-03 03:00:00,40.88,23.73,67.45,26.28
2022-07-03 04:00:00,40.36,16.99,75.48,25.38
2022-07-03 05:00:00,36.53,14.0,74.83,25.8
2022-07-03 06:00:00,24.63,14.82,69.03,27.83
2022-07-03 07:00:00,12.09,34.18,58.18,30.05
2022-07-03 08:00:00,9.33,43.03,55.65,30.88
2022-07-03 09:00:00,12.81,47.9,55.95,31.08
2022-07-03 10:00:00,24.59,46.77,54.4,31.73
2022-07-03 11:00:00,17.6,52.96,50.4,33.28
2022-07-03 12:00:00,20.27,60.97,49.15,34.03
2022-07-03 13:00:00,21.5,63.22,46.83,34.15
2022-07-03 14:00:00,25.51,63.53,47.83,33.6
2022-07-03 15:00:00,23.45,63.77,46.45,33.35
2022-07-03 16:00:00,23.92,64.15,43.65,33.38
2022-07-03 17:00:00,22.89,61.7,43.18,32.95
2022-07-03 18:00:00,22.39,58.87,40.28,32.08
2022-07-03 19:00:00,29.2,51.35,41.75,30.98
2022-07-03 20:00:00,42.91,39.36,44.63,29.95
2022-07-03 21:00:00,44.54,40.33,50.73,29.43
2022-07-03 22:00:00,58.24,25.19,51.38,28.68
2022-07-03 23:00:00,38.99,31.88,51.28,27.98
2022-07-04 00:00:00,35.56,27.48,55.18,27.65
2022-07-04 01:00:00,27.8,24.31,59.03,26.9
2022-07-04 02:00:00,11.29,43.4,49.85,26.83
2022-07-04 03:00:00,13.79,42.48,49.88,26.35
2022-07-04 04:00:00,35.99,29.37,51.9,25.83
2022-07-04 05:00:00,51.19,23.84,56.6,26.35
2022-07-04 06:00:00,35.93,30.94,53.7,28.68
2022-07-04 07:00:00,29.62,40.58,55.4,29.38
2022-07-04 08:00:00,28.76,42.08,54.53,30.1
2022-07-04 09:00:00,25.31,49.83,53.45,31.28
2022-07-04 10:00:00,33.5,53.26,53.15,32.1
2022-07-04 11:00:00,38.8,52.65,55.73,32.28
2022-07-04 12:00:00,31.78,49.23,51.1,33.38
2022-07-04 13:00:00,31.13,55.09,49.08,33.58
2022-07-04 14:00:00,28.63,58.55,49.83,33.18
2022-07-04 15:00:00,25.28,59.44,47.43,32.7
2022-07-04 16:00:00,27.22,62.26,47.03,32.33
2022-07-04 17:00:00,27.88,60.87,46.38,32.13
2022-07-04 18:00:00,27.08,59.61,46.2,31.3
2022-07-04 19:00:00,31.82,49.03,46.75,30.5
2022-07-04 20:00:00,44.69,39.76,48.9,29.35
2022-07-04 21:00:00,36.16,40.83,51.18,28.68
2022-07-04 22:00:00,46.62,41.23,59.38,28.2
2022-07-04 23:00:00,38.61,34.05,62.95,27.5
2022-07-05 00:00:00,30.03,28.55,62.78,26.93
2022-07-05 01:00:00,16.2,35.6,58.03,26.53
2022-07-05 02:00:00,9.33,37.63,48.45,25.88
2022-07-05 03:00:00,18.27,34.34,48.43,25.1
2022-07-05 04:00:00,61.66,20.21,57.93,24.68
2022-07-05 05:00:00,55.43,16.57,58.3,25.83
2022-07-05 06:00:00,28.31,33.09,55.53,28.45
2022-07-05 07:00:00,23.92,37.76,52.63,30.28
2022-07-05 08:00:00,23.84,45.69,52.53,30.8
2022-07-05 09:00:00,25.06,45.66,52.38,30.95
2022-07-05 10:00:00,25.83,48.17,50.08,31.85
2022-07-05 11:00:00,24.11,49.35,46.85,32.6
2022-07-05 12:00:00,25.34,49.95,45.03,33.13
2022-07-05 13:00:00,28.75,54.55,45.45,33.05
2022-07-05 14:00:00,26.47,55.52,44.6,33.23
2022-07-05 15:00:00,33.32,56.33,46.28,33.05
2022-07-05 16:00:00,34.22,56.89,48.23,32.93
2022-07-05 17:00:00,29.75,58.09,44.2,32.38
2022-07-05 18:00:00,27.76,52.78,43.15,31.55
2022-07-05 19:00:00,28.13,51.14,43.9,30.8
2022-07-05 20:00:00,41.39,40.6,47.08,29.63
2022-07-05 21:00:00,36.89,37.83,50.45,28.48
